epoch,train_loss,eval_loss,eval_prec1,eval_prec5
0,6.914988626202614,6.907889254302979,0.1,0.5
1,5.5003514023040605,6.918819300384522,0.1,0.5
2,4.312880376260058,7.020955482330322,0.1,0.5
3,3.9814500695319293,7.208767004394531,0.1,0.5
4,3.8867667181600485,7.34244179397583,0.1,0.5
5,3.8555511730752117,7.3528357336425785,0.1,0.558
6,3.7354020437748314,7.235436230316162,0.164,0.536
7,3.6792830613781984,7.156069258422852,0.182,0.4979999998855591
8,3.6425023828860192,7.0675488945007325,0.25400000045776366,0.9960000003051758
9,3.590461625469674,6.010154309387207,6.25000000366211,15.766000006713867
10,3.566148680558117,4.152928798828125,26.492000013427734,48.90600000488281
11,3.5508783358178264,3.2465155970001223,37.54600001342774,62.65799996826172
12,3.515977703981834,2.6399790431594847,46.3299999609375,71.40599999023438
13,3.5070004493688987,2.322590512390137,51.116000017089846,75.81800000732422
14,3.4958675009645908,2.160764005622864,53.825999985351565,77.87199994873046
15,3.467226721971727,2.0313442514038087,56.18399995117188,79.58999994628907
16,3.4599742322421663,1.9596580809402466,57.15600002929688,80.4619999194336
17,3.4529537110210513,1.9018994705963135,58.24999997070312,81.14599991943359
18,3.4273824719406907,1.8605685350799561,58.85200002441406,81.66199991699219
19,3.4217300297830886,1.8477618533325195,59.01399999755859,81.82599996826171
20,3.417314645388334,1.8284243307495118,59.31799994628906,82.04000001708984
21,3.394731937552528,1.793489133758545,59.87199996826172,82.48400001708984
22,3.392602026700783,1.793973508491516,59.87999994384766,82.36799991210937
23,3.3853963722142097,1.7604381385040284,60.38399997070312,82.85200001464844
24,3.365103450896357,1.7346539798355103,60.95799996582031,83.22399993652344
25,3.3632400018705737,1.7371987641525268,60.77999994140625,83.14999993408203
26,3.360142162377886,1.7232912921524048,61.1140000390625,83.38400001220703
27,3.3409390017854794,1.7001222048187257,61.471999963378906,83.64400001220703
28,3.3351907513791517,1.6823714540100099,61.57399996337891,83.89000001220703
29,3.3348646689947845,1.6698095842361451,61.77399993652344,84.06199993408202
30,3.314653418999877,1.6654817558670043,62.0039999609375,84.0819999633789
31,3.3124462598614652,1.652545682411194,62.213999936523436,84.25199993408204
32,3.310456856739797,1.6359008580970764,62.5800000390625,84.43000001220703
33,3.2903840505628943,1.6320968240737914,62.5640000390625,84.47999993164062
34,3.2906445566889384,1.6417369704818725,62.40199993652344,84.39800000976562
35,3.2883523797912657,1.6211350919151306,62.805999956054684,84.6980000366211
36,3.2682011668725934,1.6231088872909545,62.81200001464844,84.74999993408203
37,3.268134196408742,1.6419091031646729,62.32800001953125,84.31799993408202
38,3.2650279744351796,1.6784802641677856,61.62600004150391,83.78599998779296
39,3.246446339441813,1.6362182700157166,62.55400003662109,84.32799993408203
40,3.2427063612438602,1.6032512761306763,63.144000036621094,84.85400000732422
41,3.2425117058147914,1.5866546015548706,63.451999987792966,85.01799995849609
42,3.2267876201205783,1.6262015265655518,62.685999914550784,84.57799993408203
43,3.226026603357969,2.1805966596221924,52.450000021972656,76.0960000024414
44,3.2276638117339687,1.7994409588623046,59.495999921875,82.27799993652344
45,3.206094114328746,1.6519057434082032,62.211999990234375,84.14600000976563
46,3.2080175817536887,1.5826362284469604,63.54199998779297,85.14200000732421
47,3.2079246226165123,1.561546765575409,63.92999998779297,85.45799998291015
48,3.187692332229645,1.5789474658584595,63.72000001220703,85.24400003662109
49,3.1878686456276264,1.5740178115081787,63.8220000390625,85.29599993408203
50,3.189409888905587,1.5561781289100647,64.15399998535156,85.49999998046874
51,3.1694487072199844,1.5389042293548585,64.34599993164062,85.71199997802735
52,3.1694185749041757,1.522525418586731,64.80399992919922,85.88999997802735
53,3.1685654449996523,1.5200433246994018,64.76399995361328,85.87599992919922
54,3.1506582911161307,1.5167600329971314,64.77999998046874,85.89399993164062
55,3.1508140788852073,1.5079705466842652,64.98000000732422,86.06399998046875
56,3.147651861706893,1.5123570593452453,64.90800000732422,86.00399998046875
57,3.133423946172499,1.5019652316093446,65.15799992919922,86.15599992919923
58,3.1315180128045697,1.4922558213043213,65.29600000732422,86.21600003417969
59,3.132138447224093,1.4900451420593261,65.34800000732422,86.27200003173829
60,3.1164506644272594,1.4832738802146912,65.56199998291015,86.42000000488281
61,3.1130934728802346,1.48097706199646,65.52799992919923,86.41000002929688
62,3.1117840783296824,1.4716332990646361,65.69000000732422,86.58800002929688
63,3.097454925806974,1.4711309978103637,65.70600000976563,86.5960000024414
64,3.0989665862181774,1.4687121640014649,65.77000000732421,86.64600002685548
65,3.095464543949405,1.4662706089782716,65.79200000976563,86.724
66,3.0801440681294383,1.456436787929535,65.99399993164063,86.88200002685547
67,3.0824815377914647,1.4537580982589722,66.13800003417968,86.91800002685547
68,3.07939922742897,1.4584020182800292,66.15000000732422,86.88999997558594
69,3.0663314251590976,1.4537881393623353,66.25399993164062,86.88800000488281
70,3.063541718524137,1.451050677471161,66.24599998291016,86.98799997802735
71,3.0634221564665687,1.4442678945350647,66.44199998046875,87.05199995117188
72,3.0481325447988166,1.4376141159820557,66.65399998046875,87.14399997802734
73,3.0497303408303327,1.4328330289459228,66.50399992919922,87.25000002929687
74,3.048812243292372,1.4280923861694337,66.63800000732422,87.28600002929687
75,3.0341934796622234,1.4231078344726562,66.86399998046875,87.35200002685546
76,3.0326634448209253,1.4322012501907349,66.61999998046875,87.22799997558593
77,3.0349784695940145,1.42072438829422,66.80199992675782,87.33199997558594
78,3.017477414019102,1.4171520393371582,66.96599992919921,87.40599997558594
79,3.0179043443178197,1.4119923575782776,67.15600000488281,87.45799992431641
80,3.0162714075603834,1.4080624063301086,67.38999992675781,87.45199994873047
81,3.0021083472158128,1.4031047216415404,67.38000003173828,87.60200002685546
82,3.0028303519522637,1.6558732773208618,61.84999998535156,84.29399994140626
83,3.004808390740868,1.4960810299873353,65.29800004150391,86.4320000341797
84,2.9863784494255183,1.4279489247322084,66.89400000976562,87.17000000244141
85,2.9901417817810265,1.4874211380958557,65.55600001464843,86.43399998046876
86,2.9873013706039564,1.4237700162696838,66.78399997802734,87.27200002685547
87,2.9750911289934727,1.433571977748871,66.57200003417968,87.28799997802734
88,2.971987606143113,1.4138525246810913,66.84799998046876,87.54399994873047
89,2.9733121370335374,1.3970655395507812,67.25600003173828,87.78200002685547
90,2.9599899608168383,1.3818077409553529,67.78599998046874,87.9619999243164
91,2.9577763573252422,1.3709645142555238,67.94400000488281,88.07799994628907
92,2.9556804337947487,1.3819523129463196,67.76999997802734,87.875999921875
93,2.944443223573607,1.370601513710022,67.94000000488282,88.03400002441406
94,2.9431759733662046,1.3627514804649352,68.16000000244141,88.147999921875
95,2.9417040549117406,1.3602274208450318,68.1440000024414,88.20799994628906
96,2.9313007649376717,1.3611031016921997,68.21800000488281,88.1979999194336
97,2.9268527344452866,1.3533353276252746,68.39399997558594,88.37199991943359
98,2.932598061889386,1.6486894361114501,61.97799993652344,84.35199994140625
99,2.9195289309743306,1.4788180793380736,65.80799993652344,86.7420000024414
100,2.918052376698342,1.3962425267791747,67.45399997802734,87.665999921875
101,2.918731902047789,1.3643835038757324,68.19600002685547,88.19400002441407
102,2.904294053999354,1.3499995890426635,68.44600002685547,88.427999921875
103,2.9051162287485686,1.377679042930603,67.95200000244141,88.02399994873046
104,2.903729665955956,1.3692669265556336,68.01399992431641,88.17599997558594
105,2.8924627969209715,1.352168634338379,68.3319999243164,88.47200002441406
106,2.890891381781355,1.3415457774925232,68.6079999243164,88.53599999755859
107,2.8905998400742297,1.3344861393165588,68.89999994873047,88.59399994628906
108,2.8781630575513955,1.3288736142539979,68.902,88.70200002197265
109,2.8740987371769453,1.3275117185783387,68.941999921875,88.77800002197266
110,2.8772413574343774,1.3245654004859924,69.03600000244141,88.7779999194336
111,2.8646122794643007,1.3220496383666993,69.11200002685547,88.75400002197266
112,2.8649091696758253,1.3218497401237488,69.00199994873047,88.73999991699219
113,2.8645297721516694,1.3201710384750367,69.04599997558594,88.74399999511719
114,2.8535396616331203,1.319277157306671,69.069999921875,88.72599991943359
115,2.851840807665452,1.3147162881660461,69.199999921875,88.79799999511718
116,2.851695450852148,1.3189137021827697,68.99799997558594,88.7919999951172
117,2.8382197031490715,1.314014492263794,69.13599997314454,88.78599997070313
118,2.839165576737371,1.3101347558784484,69.31399995117188,88.87999996826171
119,2.840667277979527,1.3111169356155397,69.32400000732422,88.92199994384765
120,2.828151801126085,1.3095487382125854,69.36800003173828,88.94199996826171
121,2.8289090126252576,1.307005390396118,69.30400002929687,88.97799994384765
122,2.827059308783137,1.3012595822906494,69.45799995117187,89.06600002197266
123,2.8115087605589966,1.2961123713493348,69.4740000024414,89.13600002197266
124,2.815316221029829,1.2904108481407166,69.5999999243164,89.15400002197265
125,2.814905583715553,1.2903963766098023,69.7240000024414,89.17400002197266
126,2.8032416991478533,1.291548713684082,69.6379999243164,89.10399994384765
127,2.8036202451498577,1.2879518815231323,69.65199992675781,89.20199999511719
128,2.802064356091116,1.2860587463760376,69.8140000024414,89.18599997070312
129,2.7906651950473313,1.2845483705329894,69.945999921875,89.2759999975586
130,2.7923573909236565,1.2823256783294679,70.09200002685547,89.2719999194336
131,2.7900251290209286,1.2792134248542786,70.08600002685547,89.27399991943359
132,2.7787595736704094,1.2767264317703246,70.11799997558593,89.35799994628906
133,2.778519530757535,1.2771378584098816,70.09199991943359,89.45799997070313
134,2.779500126838684,1.2758462817001344,70.05199994873047,89.44799994384766
135,2.768374719208093,1.2704258822250367,70.11399994873047,89.49399994384765
136,2.769015592255657,1.2673409267616271,70.23200002441406,89.54399994384765
137,2.7666092994782945,1.2659917444610596,70.341999921875,89.52200002197266
138,2.7551140943400676,1.2644609664535522,70.36000002685547,89.49999997070313
139,2.758090675687142,1.262625528907776,70.297999921875,89.5279999975586
140,2.756694203848652,1.2590339184570312,70.54599994873047,89.57599999511719
141,2.7454686320180612,1.2610952213859559,70.52200002441407,89.64199997070313
142,2.7444756297851733,1.2574549702835083,70.45800002441406,89.60600002197266
143,2.7452873334610204,1.2558751850700378,70.4799999194336,89.62800002197265
144,2.7331354588532237,1.2511966861724853,70.56599994628907,89.65999999511719
145,2.733712677570651,1.25059236907959,70.64799997070313,89.75200001953125
146,2.7364134247259173,1.247601026992798,70.724,89.79799994140625
147,2.7229789271533824,1.2456886806106566,70.75200002197266,89.79199996826172
148,2.7241356005962136,1.2453925146865845,70.70599999755859,89.85999996826172
149,2.7232040760519025,1.244020063343048,70.88399997314453,89.85199994140625
150,2.7138451603676774,1.2427823604393005,71.02999994628907,89.80400001953124
151,2.714090091528462,1.2422091768836976,71.02800002441407,89.81399999511719
152,2.7141224929182934,1.245453037376404,70.76400002197266,89.87199999511719
153,2.702129281491494,1.2399251786041259,70.85600002197266,89.93599999267578
154,2.7007953056233296,1.2357828927612304,71.01399994384765,90.00999994384766
155,2.702258463767316,1.2348785289764403,71.00600002197265,89.96599999511719
156,2.692086328800729,1.2335510264778138,71.10999997070313,89.91199997070312
157,2.6924582900856135,1.2310685108566284,71.13399991943359,89.90400001953125
158,2.693604448621126,1.2294153053665162,71.1619999194336,89.91599999511719
159,2.6816806857057993,1.227844726486206,71.16399991943359,90.00800002197266
160,2.681730752273334,1.2271841410255433,71.19599994628906,89.92600002197265
161,2.6856477127181924,1.24090315782547,70.93999997314454,89.87600002197266
162,2.670337823369234,1.2367694410705565,70.971999921875,89.93999997070313
163,2.6702273079721954,1.2282171802711488,71.21999999511719,90.04799996826172
164,2.671723021306008,1.222348878173828,71.27799999511718,90.11400001953125
165,2.661602775160548,1.2208394004249572,71.35999996826172,90.15599996826172
166,2.6602578487137047,1.2179263780021667,71.38599996826171,90.14600001953124
167,2.661613679141831,1.2174971308517457,71.51599999511718,90.17799991699219
168,2.648785175084115,1.2188269030570984,71.46800002197266,90.09999996826171
169,2.653689725317067,1.2138013818740845,71.53799996826172,90.21599999511719
170,2.6512706397915724,1.212972584514618,71.48799996826172,90.19199991699219
171,2.641182626846978,1.210972047405243,71.49599996826171,90.24200002197266
172,2.6425442940516057,1.208861596851349,71.60800001953125,90.29399997070313
173,2.6439323988463954,1.2085364543533326,71.63200001953125,90.32399994384765
174,2.632206159625217,1.2055734392166138,71.60399994140624,90.38799991699219
175,2.632914056594995,1.2050160897254945,71.66199994140625,90.39799996826171
176,2.633028467972692,1.2031138987159729,71.78399991455078,90.39199996582032
177,2.6225769965768717,1.2019527206039429,71.73999996826171,90.41399996582031
178,2.6206551089847117,1.2001295203208924,71.72399999267579,90.44199991455078
179,2.6223858041252543,1.1977802705192566,71.90199996582031,90.49600001953125
180,2.611644297004413,1.1981338682746887,71.97600001708985,90.45599996826172
181,2.6133743165303573,1.1970142002868653,71.97599993896485,90.47199991699219
182,2.6146862357259275,1.1973454146003724,71.96199999023437,90.45000001953125
183,2.602569399406012,1.1938171967887878,72.01799999023437,90.52599996826171
184,2.6020822711795164,1.1937781050682068,71.97599996337891,90.47399999511718
185,2.6040880970722387,1.1925329135131837,71.92400001708984,90.53400001953125
186,2.593730502467838,1.1899866785621642,71.99999991455078,90.61199999511719
187,2.5950879784796737,1.188726904067993,71.96599991210938,90.64799994140625
188,2.5960364059673893,1.1873267667770386,72.04399993652343,90.61799996826171
189,2.585843095962378,1.1866174698257446,72.05800001464844,90.57800001953125
190,2.5821547397701954,1.1855937015533446,72.18799991455079,90.62000001953125
191,2.586666023988518,1.1841951108551025,72.13999999267578,90.68999991455078
192,2.577805963732737,1.1830170115089416,72.27199996582031,90.76599996582031
193,2.577090657586388,1.1827923411941528,72.20199991210937,90.72799991455078
194,2.576965485545371,1.1800600901794434,72.28599999023437,90.70200001708984
195,2.5663977408771226,1.1787989549827576,72.33600001708984,90.75199993896484
196,2.566470509429249,1.1782520499229432,72.40199994140625,90.76000001953125
197,2.5686157753141665,1.1775626627349853,72.28999991455078,90.73999994140625
198,2.5585341615547286,1.1767139046287536,72.32000001464844,90.78999996826172
199,2.5576782685866077,1.1762084534835815,72.41599993896484,90.78800001953125
200,2.559662974519219,1.1743506298065185,72.48599993896484,90.86799999267578
201,2.551668946119807,1.172823717250824,72.39399991210938,90.87599996826172
202,2.550832519618918,1.1717969528198242,72.42200001464843,90.88799996582031
203,2.549401147378911,1.1711117329216003,72.57799991210938,90.89799993896484
204,2.5399694191180258,1.1692374158859253,72.65999991210937,90.91799991455078
205,2.541148016111647,1.1679714107322692,72.5719999633789,90.90400001708984
206,2.542814659938919,1.1663303551483155,72.6780000390625,90.92600001708985
207,2.5341732127489234,1.1647773892974853,72.66199993652344,90.99999994140624
208,2.531217393257635,1.1645905283927918,72.67999998779297,90.94599999267578
209,2.53433428784545,1.1627864266014099,72.68400001464843,90.95799999267578
210,2.5242363750029333,1.161235474395752,72.7240000390625,90.97799991455078
211,2.5267401912705982,1.1622465392684938,72.7419999609375,90.99199999267579
212,2.5242151098190355,1.1615878690719605,72.79799998779296,91.04199994140625
213,2.5168762525303854,1.1597409476661682,72.82400001220704,91.03200001708984
214,2.5173238425327242,1.1586320385932922,72.8880000390625,91.06399996582032
215,2.516792607917298,1.1574292821502685,72.84200001220704,91.07399993896485
216,2.5101971177460194,1.1564660655784607,72.94599998535156,91.11999993896484
217,2.5085325479316865,1.154022941684723,72.95200001220704,91.12600001708985
218,2.5086997320516695,1.1525327785491943,73.06000003662109,91.15799996582031
219,2.5004648693459783,1.1525860560798644,73.02999993408203,91.15599991455078
220,2.4997323213054314,1.1518593009376525,73.06799993408202,91.15799993896485
221,2.500532989784015,1.1516562571907043,73.0399999584961,91.17599991210938
222,2.4925194668064683,1.1499120109176635,73.10400001220704,91.24399993896485
223,2.494346577486546,1.1494141151618957,73.19399993652344,91.16600001708984
224,2.4949278636134977,1.1472142458152772,73.21799991210938,91.21999993896485
225,2.4885044521946225,1.1462810599136353,73.21800001464844,91.23800001708985
226,2.4854292401688087,1.1453734237289428,73.23799996337891,91.25199993896484
227,2.484617343909449,1.1446915120124816,73.21999991210937,91.26999993896484
228,2.4785619754966595,1.1430372155761719,73.21199998779296,91.30399993896485
229,2.4769904481040106,1.1423323238945007,73.17999998779297,91.32199993896485
230,2.4767165799602138,1.141784746246338,73.1939999609375,91.29200001708985
231,2.4700718134713116,1.1403777075576782,73.29599993408203,91.2599999633789
232,2.470508779553201,1.1400006327056884,73.24799998779297,91.24999996337891
233,2.4700783662658803,1.1403892321586608,73.24200001708985,91.27999999023437
234,2.461452649365798,1.1408633052253723,73.29999996582032,91.32600001708984
235,2.4612953955416295,1.1404095670509338,73.32999999023437,91.34999999023438
236,2.462503399589746,1.1381185414886474,73.39999999023438,91.35799991210938
237,2.456499745138734,1.1374530348396301,73.38799999023438,91.35399991210937
238,2.4547561499521695,1.1362460281562805,73.59199999023437,91.34199999023437
239,2.452314128121026,1.1361065077781678,73.6460000390625,91.33999991210938
240,2.446216031992369,1.1355055776786804,73.58399993652344,91.41799999023438
241,2.4472392976617545,1.133902808971405,73.59999993408204,91.4459999658203
242,2.4461131255975443,1.132065505104065,73.57999993652344,91.45399996582032
243,2.4405771478665153,1.1315125862693787,73.6400000390625,91.48200001708985
244,2.438777555474084,1.131090148830414,73.64200001220703,91.49799993896484
245,2.4437825728377565,1.1312520825576782,73.6320000390625,91.47399991210938
246,2.4341499490989484,1.1298154923820496,73.5820000390625,91.51199991210937
247,2.4325555155126692,1.1288368883895874,73.5920000390625,91.52199991210938
248,2.4335081255216773,1.127878448677063,73.67999991210938,91.54599999023438
249,2.424912236386733,1.1269389461898804,73.60799994140625,91.51599991210938
250,2.425043715942773,1.1264421774291993,73.6679999633789,91.46399999023437
251,2.4262242195226973,1.1271957999801636,73.77399996582031,91.51400001708984
252,2.419198919638551,1.1252154078674317,73.88999999023437,91.58199991455078
253,2.4198242990995387,1.124762782344818,73.73199993896485,91.53800001708984
254,2.4182368760867465,1.1242341614723206,73.7740000390625,91.54999993896485
255,2.41156272731906,1.1226894059753418,73.92800001220704,91.56400001708984
256,2.412406778545212,1.1218893288421632,73.9320000390625,91.60000001708984
257,2.4126917550699125,1.1213277695083619,73.88599998535156,91.61999993896484
258,2.4039909867264573,1.120005956249237,73.8820000390625,91.5999999633789
259,2.4049894050252045,1.121572042427063,73.84999993652343,91.65600001464844
260,2.4059836001133177,1.1203995729446412,73.86599993408203,91.61199993652343
261,2.3996663510942344,1.1213534000205994,73.7939999609375,91.58799991210938
262,2.3962595934490505,1.1205037991905213,73.8299999609375,91.50799991210937
263,2.3986558975170937,1.1195625074577331,73.8700000390625,91.47799993896484
264,2.3916080848013848,1.1180774129486084,73.9100000390625,91.56799991210937
265,2.3906786889671614,1.1175082322502137,73.9460000390625,91.60199991210938
266,2.392564129867523,1.1164779955673219,74.05999993408203,91.61000001464843
267,2.384639381600036,1.1153768300628661,74.0139999584961,91.63399996337891
268,2.383907741970486,1.1152216785621643,74.05399998535157,91.67200001464843
269,2.3851794263632367,1.1147637996101378,74.00000001220702,91.69400001464844
270,2.381036217168843,1.1139968469810486,74.07800003662109,91.68599991210938
271,2.376615495990506,1.114038087940216,73.9860000390625,91.70399991210938
272,2.378431338105175,1.1128580398750305,73.98800003662109,91.68399991210937
273,2.3722012204994307,1.1118857535743714,73.96199998535157,91.75599996337891
274,2.370515542445804,1.1111229812812806,74.02799993652344,91.7419999633789
275,2.370711426273715,1.1101483387374877,74.10000001220703,91.69599999023437
